Date,Pipeline_Segment,Pressure_PSI,Flow_Rate_M3_hr,Maintenace_Status
2023-07-26,Pipeline_15,66.15,108.02,Good
2023-07-26,Pipeline_16,55.5,135.06,Good
2023-07-26,Pipeline_17,67.04,137.03,Good
2023-07-26,Pipeline_18,55.18,107.62,Good
2023-07-26,Pipeline_19,60.17,107.89,Good
2023-07-26,Pipeline_20,66.31,103.47,Good
2023-07-27,Pipeline_1,63.9,97.8,Good
2023-07-27,Pipeline_2,55.73,104.32,Good
2023-07-27,Pipeline_3,63.49,123.98,Good
2023-07-27,Pipeline_4,65.64,101.42,Good
2023-07-27,Pipeline_5,53.4,108.55,Good
2023-07-27,Pipeline_6,62.84,108.51,Under Repair
2023-07-27,Pipeline_7,57.41,118.01,Good
2023-07-27,Pipeline_8,68.76,124.49,Good
2023-07-27,Pipeline_9,57.6,104.94,Good
2023-07-27,Pipeline_10,58.36,126.57,Good
2023-07-27,Pipeline_11,63.24,117.37,Good
2023-07-27,Pipeline_12,60.63,118.03,Good
2023-07-27,Pipeline_13,58.17,125.16,Needs Inspection
2023-07-27,Pipeline_14,65.66,139.91,Good
2023-07-27,Pipeline_15,57.67,141.9,Good
2023-07-27,Pipeline_16,68.19,123.89,Good
2023-07-27,Pipeline_17,63.62,104.76,Good
2023-07-27,Pipeline_18,57.74,105.26,Good
2023-07-27,Pipeline_19,48.9,114.27,Needs Inspection
2023-07-27,Pipeline_20,53.86,140.81,Good
2023-07-28,Pipeline_1,57.36,120.05,Needs Inspection
2023-07-28,Pipeline_2,63.61,104.84,Good
2023-07-28,Pipeline_3,58.16,125.4,Good
2023-07-28,Pipeline_4,53.84,119.27,Good
2023-07-28,Pipeline_5,56.2,115.0,Good
2023-07-28,Pipeline_6,64.99,91.34,Needs Inspection
2023-07-28,Pipeline_7,51.85,101.68,Good
2023-07-28,Pipeline_8,56.63,103.13,Needs Inspection
2023-07-28,Pipeline_9,71.8,143.42,Good
2023-07-28,Pipeline_10,58.65,136.72,Good
2023-07-28,Pipeline_11,58.89,121.92,Needs Inspection
2023-07-28,Pipeline_12,64.76,110.13,Good
2023-07-28,Pipeline_13,49.48,127.58,Good
2023-07-28,Pipeline_14,62.36,122.49,Good
2023-07-28,Pipeline_15,64.64,104.32,Needs Inspection
2023-07-28,Pipeline_16,59.0,110.86,Good
2023-07-28,Pipeline_17,54.23,119.03,Good
2023-07-28,Pipeline_18,55.62,115.49,Good
2023-07-28,Pipeline_19,63.19,108.78,Good
2023-07-28,Pipeline_20,70.97,115.41,Good
2023-07-29,Pipeline_1,58.84,111.52,Good
2023-07-29,Pipeline_2,69.14,109.14,Good
2023-07-29,Pipeline_3,61.84,116.59,Good
2023-07-29,Pipeline_4,58.37,112.85,Good
2023-07-29,Pipeline_5,55.17,120.68,Good
2023-07-29,Pipeline_6,59.06,130.77,Good
2023-07-29,Pipeline_7,66.43,123.25,Needs Inspection
2023-07-29,Pipeline_8,50.94,126.1,Good
2023-07-29,Pipeline_9,53.88,134.03,Good
2023-07-29,Pipeline_10,65.17,124.55,Good
2023-07-29,Pipeline_11,56.26,134.81,Good
2023-07-29,Pipeline_12,60.27,116.41,Good
2023-07-29,Pipeline_13,64.1,133.72,Good
2023-07-29,Pipeline_14,66.7,118.69,Good
2023-07-29,Pipeline_15,53.49,140.98,Good
2023-07-29,Pipeline_16,64.3,105.54,Good
2023-07-29,Pipeline_17,55.19,135.55,Good
2023-07-29,Pipeline_18,62.49,127.42,Good
2023-07-29,Pipeline_19,55.38,104.49,Good
2023-07-29,Pipeline_20,66.07,104.12,Good
2023-07-30,Pipeline_1,62.79,94.56,Good
2023-07-30,Pipeline_2,57.32,117.54,Under Repair
2023-07-30,Pipeline_3,64.31,113.26,Good
2023-07-30,Pipeline_4,56.66,111.12,Good
2023-07-30,Pipeline_5,58.68,106.46,Good
2023-07-30,Pipeline_6,59.3,140.79,Good
2023-07-30,Pipeline_7,58.96,130.33,Good
2023-07-30,Pipeline_8,57.85,122.44,Good
2023-07-30,Pipeline_9,58.09,124.58,Good
2023-07-30,Pipeline_10,68.51,111.45,Good
2023-07-30,Pipeline_11,62.12,133.9,Good
2023-07-30,Pipeline_12,58.38,131.35,Good
2023-07-30,Pipeline_13,56.55,133.61,Good
2023-07-30,Pipeline_14,73.3,124.6,Good
2023-07-30,Pipeline_15,64.2,99.76,Good
2023-07-30,Pipeline_16,57.96,132.88,Good
2023-07-30,Pipeline_17,53.89,110.76,Good
2023-07-30,Pipeline_18,55.08,108.49,Good
2023-07-30,Pipeline_19,60.09,107.93,Good
2023-07-30,Pipeline_20,50.12,125.37,Good
2023-07-31,Pipeline_1,58.95,109.37,Good
2023-07-31,Pipeline_2,49.77,101.31,Good
2023-07-31,Pipeline_3,53.96,146.92,Good
2023-07-31,Pipeline_4,62.29,121.21,Good
2023-07-31,Pipeline_5,59.36,116.46,Good
2023-07-31,Pipeline_6,64.39,112.38,Good
2023-07-31,Pipeline_7,59.06,118.3,Good
2023-07-31,Pipeline_8,65.61,106.3,Good
2023-07-31,Pipeline_9,60.56,96.02,Good
2023-07-31,Pipeline_10,63.66,114.74,Good
2023-07-31,Pipeline_11,61.12,103.96,Good
2023-07-31,Pipeline_12,66.61,117.97,Good
2023-07-31,Pipeline_13,51.02,121.93,Good
2023-07-31,Pipeline_14,55.71,131.61,Good
2023-07-31,Pipeline_15,57.06,137.86,Good
2023-07-31,Pipeline_16,54.78,113.73,Good
2023-07-31,Pipeline_17,59.79,141.22,Good
2023-07-31,Pipeline_18,58.33,114.67,Good
2023-07-31,Pipeline_19,59.96,114.98,Good
2023-07-31,Pipeline_20,66.6,113.01,Good
2023-08-01,Pipeline_1,62.1,96.72,Good
2023-08-01,Pipeline_2,60.77,97.15,Good
2023-08-01,Pipeline_3,54.61,108.35,Good
2023-08-01,Pipeline_4,62.43,106.21,Needs Inspection
2023-08-01,Pipeline_5,58.95,117.96,Under Repair
2023-08-01,Pipeline_6,55.34,105.71,Good
2023-08-01,Pipeline_7,59.69,111.34,Good
2023-08-01,Pipeline_8,68.43,79.27,Under Repair
2023-08-01,Pipeline_9,58.14,130.95,Good
2023-08-01,Pipeline_10,62.56,107.81,Good
2023-08-01,Pipeline_11,55.87,136.52,Needs Inspection
2023-08-01,Pipeline_12,66.04,117.09,Good
2023-08-01,Pipeline_13,55.32,133.58,Good
2023-08-01,Pipeline_14,55.1,131.71,Good
2023-08-01,Pipeline_15,55.53,110.39,Good
2023-08-01,Pipeline_16,56.93,116.43,Good
2023-08-01,Pipeline_17,57.62,115.66,Needs Inspection
2023-08-01,Pipeline_18,68.85,140.95,Needs Inspection
2023-08-01,Pipeline_19,62.15,124.68,Needs Inspection
2023-08-01,Pipeline_20,61.28,118.94,Good
2023-08-02,Pipeline_1,55.43,89.28,Good
2023-08-02,Pipeline_2,65.39,113.12,Good
2023-08-02,Pipeline_3,58.63,128.42,Good
2023-08-02,Pipeline_4,57.95,128.46,Good
2023-08-02,Pipeline_5,61.86,117.38,Good
2023-08-02,Pipeline_6,56.15,118.52,Good
2023-08-02,Pipeline_7,65.65,94.74,Under Repair
2023-08-02,Pipeline_8,57.5,105.5,Good
2023-08-02,Pipeline_9,62.69,107.43,Good
2023-08-02,Pipeline_10,60.71,127.42,Good
2023-08-02,Pipeline_11,63.88,127.55,Good
2023-08-02,Pipeline_12,57.26,96.52,Good
2023-08-02,Pipeline_13,52.19,106.17,Good
2023-08-02,Pipeline_14,64.65,108.12,Under Repair
2023-08-02,Pipeline_15,49.42,122.88,Good
2023-08-02,Pipeline_16,56.65,89.87,Good
2023-08-02,Pipeline_17,60.29,131.94,Good
2023-08-02,Pipeline_18,58.77,98.25,Needs Inspection
2023-08-02,Pipeline_19,53.48,112.76,Good
2023-08-02,Pipeline_20,72.56,125.58,Good
2023-08-03,Pipeline_1,62.42,142.25,Good
2023-08-03,Pipeline_2,62.56,101.57,Good
2023-08-03,Pipeline_3,60.83,117.41,Good
2023-08-03,Pipeline_4,57.62,126.32,Good
2023-08-03,Pipeline_5,58.23,104.58,Good
2023-08-03,Pipeline_6,58.92,106.47,Good
2023-08-03,Pipeline_7,61.92,105.8,Needs Inspection
2023-08-03,Pipeline_8,62.53,121.29,Good
2023-08-03,Pipeline_9,50.74,99.03,Good
2023-08-03,Pipeline_10,56.86,143.29,Good
2023-08-03,Pipeline_11,55.23,100.45,Under Repair
2023-08-03,Pipeline_12,62.74,150.34,Good
2023-08-03,Pipeline_13,57.88,118.51,Good
2023-08-03,Pipeline_14,61.61,102.76,Good
2023-08-03,Pipeline_15,66.97,98.96,Good
2023-08-03,Pipeline_16,61.95,101.68,Good
2023-08-03,Pipeline_17,54.87,113.48,Good
2023-08-03,Pipeline_18,59.05,128.66,Good
2023-08-03,Pipeline_19,59.93,103.73,Good
2023-08-03,Pipeline_20,64.99,118.97,Good
2023-08-04,Pipeline_1,54.85,126.49,Good
2023-08-04,Pipeline_2,57.55,109.94,Good
2023-08-04,Pipeline_3,59.11,117.63,Needs Inspection
2023-08-04,Pipeline_4,58.63,149.17,Good
2023-08-04,Pipeline_5,67.96,135.81,Good
2023-08-04,Pipeline_6,61.1,139.58,Good
2023-08-04,Pipeline_7,60.19,123.31,Good
2023-08-04,Pipeline_8,61.81,113.92,Good
2023-08-04,Pipeline_9,59.1,97.89,Needs Inspection
2023-08-04,Pipeline_10,57.22,152.29,Good
2023-08-04,Pipeline_11,66.71,101.95,Good
2023-08-04,Pipeline_12,56.69,118.82,Good
2023-08-04,Pipeline_13,59.96,132.39,Needs Inspection
2023-08-04,Pipeline_14,64.09,115.37,Good
2023-08-04,Pipeline_15,63.31,115.58,Good
2023-08-04,Pipeline_16,66.12,111.41,Good
2023-08-04,Pipeline_17,59.23,120.13,Good
2023-08-04,Pipeline_18,59.2,101.9,Under Repair
2023-08-04,Pipeline_19,58.19,130.89,Good
2023-08-04,Pipeline_20,54.51,120.09,Under Repair
2023-08-05,Pipeline_1,61.04,78.8,Good
2023-08-05,Pipeline_2,57.11,110.38,Good
2023-08-05,Pipeline_3,53.8,112.85,Needs Inspection
2023-08-05,Pipeline_4,62.8,124.53,Good
2023-08-05,Pipeline_5,54.9,132.08,Good
2023-08-05,Pipeline_6,58.59,116.4,Good
2023-08-05,Pipeline_7,54.73,125.73,Good
2023-08-05,Pipeline_8,60.79,115.22,Under Repair
2023-08-05,Pipeline_9,63.44,127.19,Good
2023-08-05,Pipeline_10,61.34,112.8,Good
2023-08-05,Pipeline_11,67.68,107.32,Needs Inspection
2023-08-05,Pipeline_12,62.82,119.75,Good
2023-08-05,Pipeline_13,60.26,104.15,Needs Inspection
2023-08-05,Pipeline_14,68.21,123.78,Good
2023-08-05,Pipeline_15,51.14,125.69,Good
2023-08-05,Pipeline_16,57.71,94.38,Good
2023-08-05,Pipeline_17,58.24,125.15,Good
2023-08-05,Pipeline_18,67.94,91.79,Good
2023-08-05,Pipeline_19,62.06,116.75,Needs Inspection
2023-08-05,Pipeline_20,61.58,110.79,Good
2023-08-06,Pipeline_1,54.62,137.91,Good
2023-08-06,Pipeline_2,61.46,136.18,Good
2023-08-06,Pipeline_3,58.57,113.6,Good
2023-08-06,Pipeline_4,61.46,125.28,Good
2023-08-06,Pipeline_5,63.39,130.94,Good
2023-08-06,Pipeline_6,56.79,102.29,Good
2023-08-06,Pipeline_7,60.88,119.46,Good
2023-08-06,Pipeline_8,55.8,134.01,Good
2023-08-06,Pipeline_9,71.81,119.63,Good
2023-08-06,Pipeline_10,61.46,120.28,Good
2023-08-06,Pipeline_11,58.67,98.09,Good
2023-08-06,Pipeline_12,51.02,95.82,Good
2023-08-06,Pipeline_13,57.56,104.53,Good
2023-08-06,Pipeline_14,60.65,135.3,Needs Inspection
2023-08-06,Pipeline_15,60.16,124.69,Good
2023-08-06,Pipeline_16,58.28,118.46,Good
2023-08-06,Pipeline_17,60.26,115.99,Good
2023-08-06,Pipeline_18,56.09,121.43,Good
2023-08-06,Pipeline_19,60.76,133.58,Good
2023-08-06,Pipeline_20,65.66,92.97,Good
2023-08-07,Pipeline_1,66.19,106.7,Good
2023-08-07,Pipeline_2,52.46,99.65,Needs Inspection
2023-08-07,Pipeline_3,57.98,103.16,Needs Inspection
2023-08-07,Pipeline_4,59.09,133.31,Good
2023-08-07,Pipeline_5,60.12,123.24,Good
2023-08-07,Pipeline_6,62.85,114.44,Good
2023-08-07,Pipeline_7,58.26,144.38,Good
2023-08-07,Pipeline_8,57.8,98.09,Good
2023-08-07,Pipeline_9,55.92,103.44,Good
2023-08-07,Pipeline_10,60.22,129.02,Good
2023-08-07,Pipeline_11,60.88,120.02,Good
2023-08-07,Pipeline_12,54.79,137.06,Good
2023-08-07,Pipeline_13,62.82,105.56,Good
2023-08-07,Pipeline_14,56.03,130.32,Good
2023-08-07,Pipeline_15,53.69,118.36,Good
2023-08-07,Pipeline_16,62.35,91.21,Good
2023-08-07,Pipeline_17,60.05,78.64,Good
2023-08-07,Pipeline_18,55.54,120.39,Good
2023-08-07,Pipeline_19,60.82,98.53,Good
2023-08-07,Pipeline_20,52.89,126.1,Good
2023-08-08,Pipeline_1,59.6,112.48,Good
2023-08-08,Pipeline_2,63.83,108.54,Good
2023-08-08,Pipeline_3,65.78,140.96,Good
2023-08-08,Pipeline_4,60.78,115.46,Good
2023-08-08,Pipeline_5,61.74,101.28,Good
2023-08-08,Pipeline_6,63.03,116.56,Good
2023-08-08,Pipeline_7,49.74,125.83,Good
2023-08-08,Pipeline_8,57.16,114.11,Good
2023-08-08,Pipeline_9,60.19,117.18,Good
2023-08-08,Pipeline_10,52.08,97.73,Good
2023-08-08,Pipeline_11,62.29,110.61,Good
2023-08-08,Pipeline_12,65.89,101.88,Good
2023-08-08,Pipeline_13,61.69,123.38,Good
2023-08-08,Pipeline_14,51.79,144.67,Good
2023-08-08,Pipeline_15,64.83,143.52,Good
2023-08-08,Pipeline_16,57.04,133.06,Good
2023-08-08,Pipeline_17,56.43,127.87,Under Repair
2023-08-08,Pipeline_18,66.34,105.76,Good
2023-08-08,Pipeline_19,54.55,120.18,Good
2023-08-08,Pipeline_20,60.56,96.25,Good
2023-08-09,Pipeline_1,51.08,125.91,Good
2023-08-09,Pipeline_2,66.33,95.68,Good
2023-08-09,Pipeline_3,60.26,143.02,Good
2023-08-09,Pipeline_4,61.5,121.38,Needs Inspection
2023-08-09,Pipeline_5,60.63,149.4,Good
2023-08-09,Pipeline_6,53.18,100.97,Needs Inspection
2023-08-09,Pipeline_7,57.34,101.11,Good
2023-08-09,Pipeline_8,59.94,93.49,Good
2023-08-09,Pipeline_9,50.19,137.76,Good
2023-08-09,Pipeline_10,54.06,131.72,Good
2023-08-09,Pipeline_11,60.69,141.02,Good
2023-08-09,Pipeline_12,64.33,108.41,Good
2023-08-09,Pipeline_13,59.74,130.06,Good
2023-08-09,Pipeline_14,54.77,132.84,Good
2023-08-09,Pipeline_15,56.93,105.36,Good
2023-08-09,Pipeline_16,55.32,122.76,Good
2023-08-09,Pipeline_17,64.28,124.45,Needs Inspection
2023-08-09,Pipeline_18,63.05,134.91,Good
2023-08-09,Pipeline_19,59.08,130.78,Good
2023-08-09,Pipeline_20,64.57,125.21,Under Repair
2023-08-10,Pipeline_1,65.51,113.02,Good
2023-08-10,Pipeline_2,61.82,105.2,Good
2023-08-10,Pipeline_3,65.11,117.84,Good
2023-08-10,Pipeline_4,66.59,124.5,Good
2023-08-10,Pipeline_5,57.15,111.04,Good
2023-08-10,Pipeline_6,60.77,134.3,Under Repair
2023-08-10,Pipeline_7,62.33,144.98,Good
2023-08-10,Pipeline_8,57.37,108.8,Needs Inspection
2023-08-10,Pipeline_9,59.2,127.39,Needs Inspection
2023-08-10,Pipeline_10,52.61,158.88,Good
2023-08-10,Pipeline_11,49.95,150.51,Good
2023-08-10,Pipeline_12,60.76,115.91,Good
2023-08-10,Pipeline_13,69.03,114.54,Under Repair
2023-08-10,Pipeline_14,61.77,96.33,Good
2023-08-10,Pipeline_15,73.72,136.51,Good
2023-08-10,Pipeline_16,62.7,82.15,Good
2023-08-10,Pipeline_17,65.04,131.18,Good
2023-08-10,Pipeline_18,68.56,110.71,Good
2023-08-10,Pipeline_19,59.72,136.37,Good
2023-08-10,Pipeline_20,68.25,111.22,Good
2023-08-11,Pipeline_1,58.46,103.95,Good
2023-08-11,Pipeline_2,58.4,116.2,Good
2023-08-11,Pipeline_3,55.9,133.35,Good
2023-08-11,Pipeline_4,49.33,112.05,Good
2023-08-11,Pipeline_5,61.22,116.92,Good
2023-08-11,Pipeline_6,68.11,110.89,Good
2023-08-11,Pipeline_7,63.56,105.5,Good
2023-08-11,Pipeline_8,58.54,148.96,Good
2023-08-11,Pipeline_9,61.36,126.48,Good
2023-08-11,Pipeline_10,50.06,87.91,Good
2023-08-11,Pipeline_11,64.07,106.58,Good
2023-08-11,Pipeline_12,60.19,133.55,Good
2023-08-11,Pipeline_13,62.6,130.2,Needs Inspection
2023-08-11,Pipeline_14,64.03,124.91,Good
2023-08-11,Pipeline_15,56.98,123.95,Good
2023-08-11,Pipeline_16,54.65,124.5,Good
2023-08-11,Pipeline_17,59.72,102.1,Good
2023-08-11,Pipeline_18,58.17,111.56,Good
2023-08-11,Pipeline_19,63.85,98.14,Good
2023-08-11,Pipeline_20,58.52,134.96,Good
2023-08-12,Pipeline_1,55.73,114.84,Good
2023-08-12,Pipeline_2,61.88,124.31,Under Repair
2023-08-12,Pipeline_3,62.73,139.0,Good
2023-08-12,Pipeline_4,61.84,128.64,Good
2023-08-12,Pipeline_5,56.57,147.22,Good
2023-08-12,Pipeline_6,61.43,131.17,Needs Inspection
2023-08-12,Pipeline_7,58.16,127.48,Good
2023-08-12,Pipeline_8,68.35,117.56,Good
2023-08-12,Pipeline_9,56.09,108.1,Good
2023-08-12,Pipeline_10,64.42,111.04,Good
2023-08-12,Pipeline_11,62.07,122.22,Good
2023-08-12,Pipeline_12,63.31,112.25,Good
2023-08-12,Pipeline_13,56.69,98.51,Good
2023-08-12,Pipeline_14,65.83,151.38,Good
2023-08-12,Pipeline_15,57.2,93.83,Good
2023-08-12,Pipeline_16,56.81,102.07,Good
2023-08-12,Pipeline_17,53.31,134.71,Needs Inspection
2023-08-12,Pipeline_18,64.46,104.98,Good
2023-08-12,Pipeline_19,57.55,150.31,Good
2023-08-12,Pipeline_20,58.64,100.58,Good
2023-08-13,Pipeline_1,56.23,131.51,Good
2023-08-13,Pipeline_2,58.07,109.53,Good
2023-08-13,Pipeline_3,67.31,120.77,Good
2023-08-13,Pipeline_4,59.98,159.65,Needs Inspection
2023-08-13,Pipeline_5,56.64,160.63,Needs Inspection
2023-08-13,Pipeline_6,61.04,111.45,Good
2023-08-13,Pipeline_7,62.55,128.36,Good
2023-08-13,Pipeline_8,65.82,130.31,Good
2023-08-13,Pipeline_9,59.32,133.14,Needs Inspection
2023-08-13,Pipeline_10,51.83,147.49,Good
2023-08-13,Pipeline_11,63.63,113.95,Good
2023-08-13,Pipeline_12,58.19,79.65,Good
2023-08-13,Pipeline_13,48.24,117.6,Needs Inspection
2023-08-13,Pipeline_14,66.09,123.5,Good
2023-08-13,Pipeline_15,62.07,115.15,Good
2023-08-13,Pipeline_16,52.2,115.39,Good
2023-08-13,Pipeline_17,65.33,105.65,Needs Inspection
2023-08-13,Pipeline_18,55.32,140.29,Good
2023-08-13,Pipeline_19,58.37,128.25,Good
2023-08-13,Pipeline_20,59.92,103.49,Good
2023-08-14,Pipeline_1,57.03,150.4,Good
2023-08-14,Pipeline_2,66.89,141.58,Good
2023-08-14,Pipeline_3,54.58,100.42,Good
2023-08-14,Pipeline_4,56.33,132.25,Good
2023-08-14,Pipeline_5,57.59,141.48,Good
2023-08-14,Pipeline_6,50.68,107.39,Good
2023-08-14,Pipeline_7,56.23,102.13,Good
2023-08-14,Pipeline_8,54.97,140.17,Good
2023-08-14,Pipeline_9,64.25,129.96,Good
2023-08-14,Pipeline_10,60.43,103.17,Good
2023-08-14,Pipeline_11,66.41,111.27,Good
2023-08-14,Pipeline_12,62.92,135.44,Good
2023-08-14,Pipeline_13,71.74,128.15,Good
2023-08-14,Pipeline_14,60.51,102.61,Good
2023-08-14,Pipeline_15,56.17,119.07,Needs Inspection
2023-08-14,Pipeline_16,64.66,142.48,Good
2023-08-14,Pipeline_17,60.99,119.38,Good
2023-08-14,Pipeline_18,57.4,143.58,Needs Inspection
2023-08-14,Pipeline_19,62.45,145.7,Needs Inspection
2023-08-14,Pipeline_20,62.92,104.72,Needs Inspection
2023-08-15,Pipeline_1,57.41,118.83,Good
2023-08-15,Pipeline_2,61.17,99.54,Good
2023-08-15,Pipeline_3,63.66,121.47,Good
2023-08-15,Pipeline_4,60.41,112.96,Good
2023-08-15,Pipeline_5,59.18,142.73,Good
2023-08-15,Pipeline_6,58.77,130.92,Under Repair
2023-08-15,Pipeline_7,62.0,105.37,Good
2023-08-15,Pipeline_8,62.86,101.62,Good
2023-08-15,Pipeline_9,58.49,111.35,Good
2023-08-15,Pipeline_10,59.94,114.65,Good
2023-08-15,Pipeline_11,56.61,117.71,Good
2023-08-15,Pipeline_12,60.71,157.3,Good
2023-08-15,Pipeline_13,63.21,104.25,Good
2023-08-15,Pipeline_14,56.7,117.55,Good
2023-08-15,Pipeline_15,62.37,120.58,Needs Inspection
2023-08-15,Pipeline_16,52.63,145.49,Good
2023-08-15,Pipeline_17,58.74,118.4,Good
2023-08-15,Pipeline_18,60.18,127.83,Good
2023-08-15,Pipeline_19,59.13,128.42,Needs Inspection
2023-08-15,Pipeline_20,60.47,137.37,Good
2023-08-16,Pipeline_1,64.86,140.71,Good
2023-08-16,Pipeline_2,62.31,146.51,Good
2023-08-16,Pipeline_3,58.0,139.25,Good
2023-08-16,Pipeline_4,59.61,114.46,Good
2023-08-16,Pipeline_5,55.29,107.23,Good
2023-08-16,Pipeline_6,67.69,79.68,Good
2023-08-16,Pipeline_7,65.42,118.34,Good
2023-08-16,Pipeline_8,64.92,124.59,Good
2023-08-16,Pipeline_9,73.12,118.37,Good
2023-08-16,Pipeline_10,64.0,109.6,Good
2023-08-16,Pipeline_11,65.43,108.66,Good
2023-08-16,Pipeline_12,59.21,87.62,Good
2023-08-16,Pipeline_13,66.03,98.01,Good
2023-08-16,Pipeline_14,54.89,103.17,Needs Inspection
2023-08-16,Pipeline_15,61.19,138.29,Good
2023-08-16,Pipeline_16,60.82,112.73,Good
2023-08-16,Pipeline_17,65.48,125.43,Good
2023-08-16,Pipeline_18,66.06,150.31,Good
2023-08-16,Pipeline_19,63.78,150.29,Good
2023-08-16,Pipeline_20,59.3,105.46,Under Repair
2023-08-17,Pipeline_1,65.57,137.17,Good
2023-08-17,Pipeline_2,59.62,118.7,Good
2023-08-17,Pipeline_3,67.36,120.94,Under Repair
2023-08-17,Pipeline_4,59.89,119.9,Good
2023-08-17,Pipeline_5,56.19,143.48,Good
2023-08-17,Pipeline_6,65.23,100.46,Good
2023-08-17,Pipeline_7,55.89,130.64,Good
2023-08-17,Pipeline_8,57.72,106.17,Good
2023-08-17,Pipeline_9,55.52,133.62,Needs Inspection
2023-08-17,Pipeline_10,55.17,130.58,Good
2023-08-17,Pipeline_11,65.28,132.3,Needs Inspection
2023-08-17,Pipeline_12,55.34,139.97,Good
2023-08-17,Pipeline_13,63.31,146.17,Good
2023-08-17,Pipeline_14,60.13,132.41,Good
2023-08-17,Pipeline_15,66.99,113.68,Good
2023-08-17,Pipeline_16,58.98,147.75,Good
2023-08-17,Pipeline_17,54.46,121.43,Good
2023-08-17,Pipeline_18,61.48,118.0,Good
2023-08-17,Pipeline_19,66.3,95.28,Good
2023-08-17,Pipeline_20,59.07,99.57,Good
2023-08-18,Pipeline_1,67.88,97.98,Good
2023-08-18,Pipeline_2,57.57,125.97,Needs Inspection
2023-08-18,Pipeline_3,62.28,111.08,Good
2023-08-18,Pipeline_4,70.48,136.61,Good
2023-08-18,Pipeline_5,56.85,115.15,Good
2023-08-18,Pipeline_6,60.49,95.86,Good
2023-08-18,Pipeline_7,64.51,108.61,Good
2023-08-18,Pipeline_8,57.97,102.06,Good
2023-08-18,Pipeline_9,61.19,118.33,Needs Inspection
2023-08-18,Pipeline_10,55.2,137.98,Good
2023-08-18,Pipeline_11,49.11,114.44,Needs Inspection
2023-08-18,Pipeline_12,61.86,110.65,Good
2023-08-18,Pipeline_13,60.95,140.6,Good
2023-08-18,Pipeline_14,58.84,107.03,Good
2023-08-18,Pipeline_15,66.12,119.2,Good
2023-08-18,Pipeline_16,59.47,148.38,Good
2023-08-18,Pipeline_17,56.54,116.78,Needs Inspection
2023-08-18,Pipeline_18,57.5,133.37,Under Repair
2023-08-18,Pipeline_19,57.42,92.95,Good
2023-08-18,Pipeline_20,54.52,102.1,Good
2023-08-19,Pipeline_1,54.72,118.67,Good
2023-08-19,Pipeline_2,58.86,129.75,Good
2023-08-19,Pipeline_3,56.01,135.15,Good
2023-08-19,Pipeline_4,61.42,132.38,Good
2023-08-19,Pipeline_5,58.09,115.73,Good
2023-08-19,Pipeline_6,62.73,134.0,Good
2023-08-19,Pipeline_7,61.98,93.09,Good
2023-08-19,Pipeline_8,60.9,109.89,Good
2023-08-19,Pipeline_9,57.18,109.38,Good
2023-08-19,Pipeline_10,59.33,129.57,Good
2023-08-19,Pipeline_11,55.96,141.14,Good
2023-08-19,Pipeline_12,66.52,138.05,Good
2023-08-19,Pipeline_13,60.39,116.72,Good
2023-08-19,Pipeline_14,69.57,123.11,Good
2023-08-19,Pipeline_15,62.8,125.73,Good
2023-08-19,Pipeline_16,63.94,110.62,Good
2023-08-19,Pipeline_17,56.27,112.12,Needs Inspection
2023-08-19,Pipeline_18,65.31,116.82,Good
2023-08-19,Pipeline_19,58.04,124.02,Good
2023-08-19,Pipeline_20,65.2,118.41,Good
2023-08-20,Pipeline_1,71.75,110.83,Good
2023-08-20,Pipeline_2,58.36,111.08,Good
2023-08-20,Pipeline_3,52.82,108.38,Good
2023-08-20,Pipeline_4,53.69,97.24,Good
2023-08-20,Pipeline_5,62.46,111.65,Needs Inspection
2023-08-20,Pipeline_6,57.39,114.77,Good
2023-08-20,Pipeline_7,62.26,143.23,Good
2023-08-20,Pipeline_8,63.71,104.09,Good
2023-08-20,Pipeline_9,56.44,108.75,Good
2023-08-20,Pipeline_10,62.23,141.88,Good
2023-08-20,Pipeline_11,56.45,96.11,Good
2023-08-20,Pipeline_12,64.75,135.17,Good
2023-08-20,Pipeline_13,55.44,122.16,Good
2023-08-20,Pipeline_14,62.02,133.5,Good
2023-08-20,Pipeline_15,62.28,133.15,Good
2023-08-20,Pipeline_16,55.47,127.98,Good
2023-08-20,Pipeline_17,63.33,122.76,Good
2023-08-20,Pipeline_18,62.97,117.44,Good
2023-08-20,Pipeline_19,58.26,123.54,Good
2023-08-20,Pipeline_20,58.28,113.13,Good
2023-08-21,Pipeline_1,54.74,110.1,Good
2023-08-21,Pipeline_2,56.58,125.42,Good
2023-08-21,Pipeline_3,56.12,98.38,Good
2023-08-21,Pipeline_4,67.31,136.14,Good
2023-08-21,Pipeline_5,59.62,134.1,Under Repair
2023-08-21,Pipeline_6,60.03,127.35,Good
2023-08-21,Pipeline_7,54.4,142.34,Good
2023-08-21,Pipeline_8,57.3,120.25,Needs Inspection
2023-08-21,Pipeline_9,57.47,139.23,Good
2023-08-21,Pipeline_10,75.09,120.0,Good
2023-08-21,Pipeline_11,62.2,132.7,Good
2023-08-21,Pipeline_12,59.03,109.13,Needs Inspection
2023-08-21,Pipeline_13,60.76,121.25,Good
2023-08-21,Pipeline_14,61.67,126.24,Good
2023-08-21,Pipeline_15,57.12,121.87,Good
2023-08-21,Pipeline_16,63.61,83.03,Good
2023-08-21,Pipeline_17,51.97,131.14,Good
